11100, 0.00489, 0.02
11200, 0.00440, 0.02
11300, 0.00440, 0.02
11400, 0.00457, 0.02
11500, 0.00469, 0.02
11600, 0.00467, 0.02
11700, 0.00436, 0.02
11800, 0.00401, 0.02
11900, 0.00384, 0.02
12000, 0.00409, 0.02
12100, 0.00385, 0.02
12200, 0.00454, 0.02
12300, 0.00386, 0.02
12400, 0.00377, 0.02
12500, 0.00422, 0.02
12600, 0.00403, 0.02
12700, 0.00415, 0.02
12800, 0.00435, 0.02
12900, 0.00430, 0.02
13000, 0.00424, 0.02
13100, 0.00395, 0.02
13200, 0.00359, 0.02
13300, 0.00353, 0.02
13400, 0.00378, 0.02
13500, 0.00358, 0.02
13600, 0.00380, 0.02
13700, 0.00388, 0.02
13800, 0.00372, 0.02
13900, 0.00370, 0.02
14000, 0.00397, 0.02
14100, 0.00355, 0.02
14200, 0.00376, 0.02
14300, 0.00337, 0.02
14400, 0.00363, 0.02
14500, 0.00372, 0.02
14600, 0.00386, 0.02
14700, 0.00356, 0.02
14800, 0.00341, 0.02
14900, 0.00333, 0.02
15000, 0.00385, 0.02
15100, 0.00356, 0.02
15200, 0.00359, 0.02
15300, 0.00353, 0.02
15400, 0.00341, 0.02
15500, 0.00315, 0.02
15600, 0.00342, 0.02
15700, 0.00349, 0.02
15800, 0.00348, 0.02
15900, 0.00323, 0.02
16000, 0.00332, 0.02
16100, 0.00336, 0.02
16200, 0.00338, 0.02
16300, 0.00326, 0.02
16400, 0.00331, 0.02
16500, 0.00380, 0.02
16600, 0.00359, 0.02
16700, 0.00345, 0.02
16800, 0.00337, 0.02
16900, 0.00337, 0.02
17000, 0.00346, 0.02
17100, 0.00315, 0.02
17200, 0.00333, 0.02
17300, 0.00326, 0.02
17400, 0.00357, 0.02
17500, 0.00307, 0.02
17600, 0.00326, 0.02
17700, 0.00340, 0.02
17800, 0.00341, 0.02
17900, 0.00325, 0.02
18000, 0.00302, 0.02
18100, 0.00304, 0.02
18200, 0.00370, 0.02
18300, 0.00353, 0.02
18400, 0.00341, 0.02
18500, 0.00312, 0.02
18600, 0.00331, 0.02
18700, 0.00310, 0.02
18800, 0.00301, 0.02
18900, 0.00309, 0.02
19000, 0.00310, 0.02
19100, 0.00320, 0.02
19200, 0.00312, 0.02
19300, 0.00324, 0.02
19400, 0.00332, 0.02
19500, 0.00320, 0.02
19600, 0.00304, 0.02
19700, 0.00310, 0.02
19800, 0.00302, 0.02
19900, 0.00310, 0.02
20000, 0.00317, 0.02
20100, 0.00307, 0.02
20200, 0.00304, 0.02
20300, 0.00312, 0.02
20400, 0.00312, 0.02
20500, 0.00356, 0.02
20600, 0.00343, 0.02
20700, 0.00276, 0.02
20800, 0.00288, 0.02
20900, 0.00314, 0.02
21000, 0.00287, 0.02
21100, 0.00327, 0.02
21200, 0.00338, 0.02
21300, 0.00297, 0.02
21400, 0.00285, 0.02
21500, 0.00286, 0.02
21600, 0.00305, 0.02
21700, 0.00300, 0.02
21800, 0.00303, 0.02
21900, 0.00287, 0.02
22000, 0.00326, 0.02
22100, 0.00296, 0.02
22200, 0.00307, 0.02
22300, 0.00302, 0.02
22400, 0.00312, 0.02
22500, 0.00291, 0.02
22600, 0.00286, 0.02
22700, 0.00321, 0.02
22800, 0.00308, 0.02
22900, 0.00300, 0.02
23000, 0.00283, 0.02
23100, 0.00282, 0.02
23200, 0.00275, 0.02
23300, 0.00274, 0.02
23400, 0.00288, 0.02
23500, 0.00286, 0.02
23600, 0.00275, 0.02
23700, 0.00292, 0.02
23800, 0.00350, 0.02
23900, 0.00315, 0.02
24000, 0.00281, 0.02
24100, 0.00301, 0.02
24200, 0.00332, 0.02
24300, 0.00293, 0.02
24400, 0.00304, 0.02
24500, 0.00335, 0.02
24600, 0.00321, 0.02
24700, 0.00290, 0.02
24800, 0.00288, 0.02
24900, 0.00290, 0.02
25000, 0.00299, 0.02
25100, 0.00320, 0.02
25200, 0.00267, 0.02
25300, 0.00273, 0.02
25400, 0.00275, 0.02
25500, 0.00281, 0.02
25600, 0.00295, 0.02
25700, 0.00310, 0.02
25800, 0.00292, 0.02
25900, 0.00290, 0.02
26000, 0.00287, 0.02
26100, 0.00287, 0.02
26200, 0.00287, 0.02
26300, 0.00285, 0.02
26400, 0.00294, 0.02
26500, 0.00280, 0.02
26600, 0.00314, 0.02
26700, 0.00294, 0.02
26800, 0.00291, 0.02
26900, 0.00293, 0.02
27000, 0.00306, 0.02
27100, 0.00286, 0.02
27200, 0.00289, 0.02
27300, 0.00270, 0.02
27400, 0.00293, 0.02
27500, 0.00268, 0.02
27600, 0.00276, 0.02
27700, 0.00301, 0.02
27800, 0.00258, 0.02
27900, 0.00286, 0.02
28000, 0.00277, 0.02
28100, 0.00270, 0.02
28200, 0.00289, 0.02
28300, 0.00296, 0.02
28400, 0.00280, 0.02
28500, 0.00272, 0.02
28600, 0.00282, 0.02
28700, 0.00248, 0.02
28800, 0.00261, 0.02
28900, 0.00278, 0.02
29000, 0.00265, 0.02
29100, 0.00283, 0.02
29200, 0.00284, 0.02
29300, 0.00280, 0.02
29400, 0.00279, 0.02
29500, 0.00300, 0.02
29600, 0.00290, 0.02
29700, 0.00267, 0.02
29800, 0.00256, 0.02
29900, 0.00279, 0.02
30000, 0.00269, 0.02
30100, 0.00267, 0.02
30200, 0.00267, 0.02
30300, 0.00282, 0.02
30400, 0.00273, 0.02
30500, 0.00275, 0.02
30600, 0.00287, 0.02
30700, 0.00289, 0.02
30800, 0.00281, 0.02
30900, 0.00270, 0.02
31000, 0.00271, 0.02
31100, 0.00267, 0.02
31200, 0.00257, 0.02
31300, 0.00252, 0.02
31400, 0.00272, 0.02
31500, 0.00242, 0.02
31600, 0.00283, 0.02
31700, 0.00290, 0.02
31800, 0.00265, 0.02
31900, 0.00263, 0.02
32000, 0.00276, 0.02
32100, 0.00292, 0.02
32200, 0.00278, 0.02
32300, 0.00267, 0.02
32400, 0.00255, 0.02
32500, 0.00278, 0.02
32600, 0.00263, 0.02
32700, 0.00250, 0.02
32800, 0.00269, 0.02
32900, 0.00269, 0.02
33000, 0.00268, 0.02
33100, 0.00264, 0.02
33200, 0.00281, 0.02
33300, 0.00283, 0.02
33400, 0.00266, 0.02
33500, 0.00282, 0.02
33600, 0.00257, 0.02
33700, 0.00249, 0.02
33800, 0.00250, 0.02
33900, 0.00273, 0.02
34000, 0.00281, 0.02
34100, 0.00266, 0.02
34200, 0.00270, 0.02
34300, 0.00257, 0.02
34400, 0.00281, 0.02
34500, 0.00300, 0.02
34600, 0.00267, 0.02
34700, 0.00275, 0.02
34800, 0.00292, 0.02
34900, 0.00249, 0.02
35000, 0.00267, 0.02
35100, 0.00283, 0.02
35200, 0.00274, 0.02
35300, 0.00262, 0.02
35400, 0.00256, 0.02
35500, 0.00269, 0.02
35600, 0.00289, 0.02
35700, 0.00259, 0.02
35800, 0.00251, 0.02
35900, 0.00261, 0.02
36000, 0.00259, 0.02
36100, 0.00266, 0.02
36200, 0.00284, 0.02
36300, 0.00269, 0.02
36400, 0.00279, 0.02
36500, 0.00269, 0.02
36600, 0.00272, 0.02
36700, 0.00270, 0.02
36800, 0.00262, 0.02
36900, 0.00238, 0.02
37000, 0.00263, 0.02
37100, 0.00266, 0.02
37200, 0.00270, 0.02
37300, 0.00277, 0.02
37400, 0.00275, 0.02
37500, 0.00271, 0.02
37600, 0.00259, 0.02
37700, 0.00256, 0.02
37800, 0.00260, 0.02
37900, 0.00257, 0.02
38000, 0.00275, 0.02
38100, 0.00253, 0.02
38200, 0.00256, 0.02
38300, 0.00258, 0.02
38400, 0.00245, 0.02
38500, 0.00254, 0.02
38600, 0.00286, 0.02
38700, 0.00265, 0.02
38800, 0.00268, 0.02
38900, 0.00256, 0.02
39000, 0.00260, 0.02
39100, 0.00272, 0.02
39200, 0.00261, 0.02
39300, 0.00259, 0.02
39400, 0.00258, 0.02
39500, 0.00232, 0.02
39600, 0.00240, 0.02
39700, 0.00263, 0.02
39800, 0.00248, 0.02
39900, 0.00264, 0.02
40000, 0.00274, 0.02
40100, 0.00258, 0.02
40200, 0.00247, 0.02
40300, 0.00276, 0.02
40400, 0.00253, 0.02
40500, 0.00249, 0.02
40600, 0.00233, 0.02
40700, 0.00251, 0.02
40800, 0.00261, 0.02
40900, 0.00247, 0.02
41000, 0.00276, 0.02
41100, 0.00259, 0.02
41200, 0.00269, 0.02
41300, 0.00257, 0.02
41400, 0.00262, 0.02
41500, 0.00281, 0.02
41600, 0.00255, 0.02
41700, 0.00256, 0.02
41800, 0.00254, 0.02
41900, 0.00260, 0.02
42000, 0.00249, 0.02
42100, 0.00265, 0.02
42200, 0.00235, 0.02
42300, 0.00249, 0.02
42400, 0.00253, 0.02
42500, 0.00272, 0.02
42600, 0.00252, 0.02
42700, 0.00245, 0.02
42800, 0.00231, 0.02
42900, 0.00253, 0.02
43000, 0.00245, 0.02
43100, 0.00235, 0.02
43200, 0.00262, 0.02
43300, 0.00268, 0.02
43400, 0.00237, 0.02
43500, 0.00244, 0.02
43600, 0.00243, 0.02
43700, 0.00244, 0.02
43800, 0.00246, 0.02
43900, 0.00240, 0.02
44000, 0.00257, 0.02
44100, 0.00229, 0.02
44200, 0.00253, 0.02
44300, 0.00241, 0.02
44400, 0.00242, 0.02
44500, 0.00251, 0.02
44600, 0.00243, 0.02
44700, 0.00240, 0.02
44800, 0.00232, 0.02
44900, 0.00220, 0.02
45000, 0.00244, 0.02
45100, 0.00238, 0.02
45200, 0.00242, 0.02
45300, 0.00241, 0.02
45400, 0.00236, 0.02
45500, 0.00250, 0.02
45600, 0.00245, 0.02
45700, 0.00235, 0.02
45800, 0.00234, 0.02
45900, 0.00247, 0.02
46000, 0.00231, 0.02
46100, 0.00238, 0.02
46200, 0.00238, 0.02
46300, 0.00252, 0.02
46400, 0.00249, 0.02
46500, 0.00245, 0.02
46600, 0.00228, 0.02
46700, 0.00229, 0.02
46800, 0.00230, 0.02
46900, 0.00246, 0.02
47000, 0.00243, 0.02
47100, 0.00245, 0.02
47200, 0.00218, 0.02
47300, 0.00236, 0.02
47400, 0.00237, 0.02
47500, 0.00239, 0.02
47600, 0.00242, 0.02
47700, 0.00233, 0.02
47800, 0.00233, 0.02
47900, 0.00233, 0.02
48000, 0.00242, 0.02
48100, 0.00251, 0.02
48200, 0.00221, 0.02
48300, 0.00219, 0.02
48400, 0.00230, 0.02
48500, 0.00244, 0.02
48600, 0.00253, 0.02
48700, 0.00223, 0.02
48800, 0.00224, 0.02
48900, 0.00226, 0.02
49000, 0.00231, 0.02
49100, 0.00239, 0.02
49200, 0.00222, 0.02
49300, 0.00223, 0.02
49400, 0.00229, 0.02
49500, 0.00224, 0.02
49600, 0.00260, 0.02
49700, 0.00234, 0.02
49800, 0.00226, 0.02
49900, 0.00222, 0.02
50000, 0.00238, 0.02
50100, 0.00220, 0.02
50200, 0.00235, 0.02
50300, 0.00237, 0.02
